ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed
17579,32,services,single,secondary,no,91,no,no,cellular,29,jul,241,5,-1,0,unknown,no
17841,35,technician,married,secondary,no,3297,yes,no,cellular,29,jul,193,15,-1,0,unknown,no
30976,31,management,single,tertiary,no,153,no,no,cellular,9,feb,65,3,-1,0,unknown,no
24907,40,management,married,tertiary,no,1217,yes,yes,cellular,18,nov,155,1,-1,0,unknown,no
18421,40,technician,married,secondary,no,296,no,no,cellular,31,jul,253,2,-1,0,unknown,no
20140,39,technician,married,secondary,no,394,no,no,cellular,11,aug,218,2,-1,0,unknown,no
12716,50,blue-collar,married,primary,no,9301,yes,no,cellular,7,jul,136,4,-1,0,unknown,no
30631,33,technician,single,secondary,no,2583,no,no,cellular,6,feb,129,1,-1,0,unknown,no
17765,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,yes
693,37,technician,married,secondary,no,710,yes,no,unknown,6,may,378,3,-1,0,unknown,no
25355,45,admin.,married,secondary,no,0,yes,no,cellular,18,nov,108,5,-1,0,unknown,no
29701,51,retired,single,secondary,no,5885,no,no,telephone,3,feb,134,6,-1,0,unknown,no
12665,29,blue-collar,single,primary,no,343,no,no,cellular,4,jul,39,2,-1,0,unknown,no
38830,28,student,single,secondary,no,404,yes,no,cellular,18,may,33,2,367,4,other,no
36147,29,blue-collar,single,secondary,no,9,yes,no,cellular,11,may,262,3,-1,0,unknown,no
8629,45,services,single,primary,no,1893,yes,no,unknown,3,jun,1259,6,-1,0,unknown,yes
14560,41,management,married,tertiary,no,4,yes,no,cellular,15,jul,63,2,-1,0,unknown,no
33300,38,services,married,secondary,no,-349,yes,no,cellular,20,apr,111,2,328,5,failure,no
3669,40,blue-collar,single,secondary,no,1101,yes,no,unknown,16,may,214,1,-1,0,unknown,no
33879,52,unemployed,married,secondary,no,49,no,no,cellular,30,apr,117,1,-1,0,unknown,no
7062,29,technician,single,secondary,no,740,yes,no,unknown,28,may,194,3,-1,0,unknown,no
19725,54,management,married,tertiary,no,2819,no,no,cellular,7,aug,123,3,-1,0,unknown,no
39271,34,technician,married,secondary,no,118,yes,no,cellular,18,may,53,4,262,2,failure,no
42447,22,student,single,secondary,no,120,no,no,cellular,7,dec,245,5,-1,0,unknown,no
12916,52,unemployed,married,tertiary,no,1023,no,no,cellular,7,jul,107,6,-1,0,unknown,no
8911,26,blue-collar,single,primary,no,3342,yes,no,unknown,4,jun,329,4,-1,0,unknown,no
33548,28,technician,married,tertiary,no,161,yes,no,cellular,20,apr,268,2,-1,0,unknown,no
2473,30,blue-collar,married,secondary,no,-166,yes,yes,unknown,13,may,255,5,-1,0,unknown,no
14039,34,management,married,tertiary,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,no
5811,48,services,divorced,secondary,no,569,yes,yes,unknown,26,may,151,1,-1,0,unknown,no
41342,32,technician,married,secondary,no,1026,no,no,cellular,28,aug,94,3,-1,0,unknown,no
10507,35,services,married,secondary,no,1279,yes,no,unknown,16,jun,114,5,-1,0,unknown,no
5834,34,admin.,single,secondary,no,66,yes,no,unknown,26,may,237,1,-1,0,unknown,no
27942,37,management,married,secondary,no,857,yes,no,cellular,28,jan,132,1,-1,0,unknown,no
30004,39,unemployed,married,secondary,no,1309,yes,no,cellular,4,feb,587,2,-1,0,unknown,no
12057,24,management,married,secondary,no,867,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes
35942,53,admin.,married,secondary,no,4493,no,no,cellular,8,may,286,2,168,3,failure,no
21887,30,management,married,tertiary,no,1390,no,no,cellular,20,aug,552,4,-1,0,unknown,no
30547,29,entrepreneur,single,tertiary,no,54,no,no,cellular,5,feb,251,3,-1,0,unknown,no
8343,52,technician,married,secondary,no,930,yes,no,unknown,2,jun,94,16,-1,0,unknown,no
13588,44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
4680,39,blue-collar,married,secondary,no,0,yes,no,unknown,20,may,165,2,-1,0,unknown,no
21988,36,technician,married,tertiary,no,0,no,no,cellular,20,aug,245,1,-1,0,unknown,no
38889,24,services,single,secondary,no,258,yes,no,cellular,18,may,248,1,-1,0,unknown,no
11647,43,blue-collar,married,unknown,no,-19,no,yes,unknown,20,jun,241,2,-1,0,unknown,no
35105,43,entrepreneur,married,secondary,no,0,yes,no,telephone,6,may,167,3,-1,0,unknown,no
21263,36,management,divorced,tertiary,no,1406,yes,no,cellular,18,aug,266,4,-1,0,unknown,no
44499,32,technician,married,secondary,no,473,no,yes,cellular,10,aug,1064,1,95,3,success,yes
31406,21,admin.,single,tertiary,no,242,no,yes,cellular,26,mar,131,4,-1,0,unknown,no
23213,46,blue-collar,married,secondary,no,836,no,no,cellular,27,aug,199,4,-1,0,unknown,no
35768,41,retired,single,primary,no,0,no,no,cellular,8,may,239,1,368,2,failure,no
9404,58,technician,divorced,secondary,no,797,yes,no,unknown,6,jun,134,2,-1,0,unknown,no
37866,25,admin.,single,secondary,no,248,yes,no,cellular,14,may,121,1,-1,0,unknown,no
29953,35,blue-collar,single,secondary,no,341,no,yes,cellular,4,feb,348,2,-1,0,unknown,no
29274,42,unemployed,single,secondary,no,1523,yes,no,cellular,2,feb,736,1,-1,0,unknown,no
33687,28,blue-collar,married,primary,no,254,yes,no,cellular,20,apr,149,2,-1,0,unknown,no
18046,59,retired,married,secondary,no,3414,no,no,telephone,30,jul,117,6,-1,0,unknown,no
11738,46,services,married,secondary,no,457,yes,yes,unknown,20,jun,74,1,-1,0,unknown,no
10874,50,management,single,primary,no,766,no,no,unknown,17,jun,174,2,-1,0,unknown,no
11386,41,admin.,married,secondary,no,2,yes,no,unknown,19,jun,64,1,-1,0,unknown,no
19406,34,unknown,married,unknown,no,4535,no,no,cellular,6,aug,54,3,-1,0,unknown,no
20768,56,admin.,married,unknown,no,1784,no,no,cellular,13,aug,71,2,-1,0,unknown,no
25128,40,self-employed,married,secondary,no,1216,yes,no,cellular,18,nov,52,1,-1,0,unknown,no
19618,36,technician,married,secondary,no,0,no,no,cellular,7,aug,171,2,-1,0,unknown,no
36482,37,admin.,married,secondary,no,1415,yes,no,cellular,12,may,214,2,-1,0,unknown,no
11156,43,services,divorced,secondary,no,62,no,no,unknown,18,jun,67,1,-1,0,unknown,no
29403,35,technician,married,tertiary,no,633,yes,yes,cellular,2,feb,76,3,5,3,other,no
43115,35,management,single,tertiary,no,747,no,no,cellular,23,feb,141,2,176,3,failure,no
17430,33,unemployed,married,tertiary,no,271,yes,yes,cellular,28,jul,262,4,-1,0,unknown,no
32072,29,services,married,secondary,no,489,yes,no,cellular,14,apr,332,3,-1,0,unknown,no
44177,34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,604,1,-1,0,unknown,yes
2279,53,blue-collar,married,primary,no,6386,yes,no,unknown,12,may,170,8,-1,0,unknown,no
10703,47,blue-collar,married,primary,no,667,no,no,unknown,16,jun,54,1,-1,0,unknown,no
11042,52,technician,married,secondary,no,1490,no,yes,unknown,17,jun,420,4,-1,0,unknown,no
44288,37,technician,married,secondary,no,1707,yes,no,cellular,26,jul,546,2,784,3,failure,yes
5768,39,management,married,tertiary,no,-606,yes,no,unknown,26,may,142,1,-1,0,unknown,no
24832,38,entrepreneur,single,tertiary,yes,0,yes,no,cellular,18,nov,120,1,-1,0,unknown,no
14894,26,management,single,tertiary,no,55,no,yes,cellular,16,jul,165,5,-1,0,unknown,no
12456,54,admin.,married,secondary,no,9,no,yes,unknown,1,jul,140,1,-1,0,unknown,no
8400,27,management,single,tertiary,no,450,yes,no,unknown,3,jun,49,1,-1,0,unknown,no
44678,70,retired,divorced,secondary,no,6850,no,no,telephone,3,sep,228,1,182,4,failure,no
42121,72,retired,single,tertiary,no,1285,no,no,telephone,2,nov,179,5,98,2,failure,no
2886,33,blue-collar,single,secondary,no,164,yes,no,unknown,14,may,461,1,-1,0,unknown,no
31783,55,self-employed,married,secondary,no,12159,yes,no,cellular,8,apr,179,5,139,4,failure,no
31859,25,admin.,single,tertiary,no,1420,no,no,cellular,8,apr,124,2,-1,0,unknown,no
11989,46,services,divorced,unknown,no,3390,no,no,unknown,20,jun,152,3,-1,0,unknown,no
19712,36,management,single,tertiary,no,227,no,yes,cellular,7,aug,336,4,-1,0,unknown,no
30980,44,unemployed,married,primary,yes,-43,yes,no,cellular,9,feb,290,6,-1,0,unknown,no
25129,31,admin.,married,secondary,no,113,yes,no,cellular,18,nov,474,3,-1,0,unknown,no
2773,46,blue-collar,married,secondary,no,2121,yes,no,unknown,14,may,160,1,-1,0,unknown,no
4863,35,management,single,tertiary,no,6659,yes,no,unknown,21,may,83,1,-1,0,unknown,no
18244,33,unemployed,married,secondary,no,-144,no,no,cellular,30,jul,481,3,-1,0,unknown,yes
28345,28,student,single,tertiary,no,682,yes,no,cellular,29,jan,356,1,255,2,other,no
34021,30,technician,single,secondary,no,4684,yes,no,cellular,30,apr,268,3,-1,0,unknown,yes
8744,33,services,married,secondary,no,450,yes,no,unknown,4,jun,121,4,-1,0,unknown,no
924,30,services,single,tertiary,no,542,yes,no,unknown,7,may,435,2,-1,0,unknown,no
38565,33,management,married,tertiary,no,2044,yes,no,cellular,15,may,102,3,177,1,failure,no
26805,32,technician,married,primary,no,3774,yes,no,cellular,20,nov,591,3,-1,0,unknown,no
19651,57,management,married,tertiary,no,4547,no,no,cellular,7,aug,314,4,-1,0,unknown,no
27901,59,retired,divorced,secondary,no,914,no,no,cellular,28,jan,192,1,-1,0,unknown,no
44938,26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,yes
5098,37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,unknown,no
306,50,technician,married,secondary,no,1234,yes,no,unknown,5,may,205,2,-1,0,unknown,no
14652,59,housemaid,divorced,secondary,no,122,no,no,cellular,15,jul,129,1,-1,0,unknown,no
36003,34,blue-collar,married,primary,no,3,yes,no,telephone,8,may,26,1,-1,0,unknown,no
17054,30,technician,single,secondary,no,1626,no,no,cellular,25,jul,566,3,-1,0,unknown,no
18013,46,admin.,divorced,secondary,no,1203,no,no,cellular,30,jul,227,8,-1,0,unknown,no
25618,40,self-employed,married,tertiary,no,2977,yes,no,cellular,19,nov,375,1,125,1,failure,no
24383,51,services,married,secondary,no,1191,no,yes,cellular,17,nov,214,1,-1,0,unknown,no
17922,47,blue-collar,married,primary,no,320,no,no,telephone,30,jul,203,2,-1,0,unknown,no
35627,35,management,married,tertiary,no,247,yes,no,cellular,8,may,209,3,367,3,other,no
12658,27,management,single,secondary,no,35,no,no,cellular,4,jul,255,1,-1,0,unknown,no
13769,31,management,married,tertiary,no,181,yes,no,cellular,10,jul,497,1,-1,0,unknown,no
23603,37,technician,married,secondary,no,163,no,yes,cellular,28,aug,9,24,-1,0,unknown,no
35428,44,management,married,tertiary,no,430,no,no,cellular,7,may,97,2,171,2,failure,no
10681,42,admin.,married,secondary,no,3165,yes,no,unknown,16,jun,298,4,-1,0,unknown,no
44210,52,technician,married,tertiary,no,2506,no,no,cellular,16,jul,377,1,228,3,failure,no
31656,57,technician,married,secondary,no,1144,yes,no,cellular,6,apr,41,2,-1,0,unknown,no
33644,45,technician,married,primary,no,-63,yes,no,cellular,20,apr,847,5,-1,0,unknown,no
16928,29,management,married,tertiary,no,5698,no,no,cellular,25,jul,198,1,-1,0,unknown,no
41225,37,admin.,married,secondary,no,1314,yes,no,cellular,21,aug,200,1,91,10,failure,no
21799,42,management,married,tertiary,no,7,no,no,cellular,20,aug,582,7,-1,0,unknown,no
27799,28,student,single,tertiary,no,1096,no,no,cellular,28,jan,81,2,-1,0,unknown,no
18261,45,blue-collar,married,secondary,no,726,yes,no,cellular,31,jul,175,6,-1,0,unknown,no
39130,34,admin.,single,tertiary,no,4254,yes,no,cellular,18,may,104,3,178,1,success,no
22942,51,technician,married,tertiary,no,87,no,no,cellular,26,aug,42,7,-1,0,unknown,no
2803,54,blue-collar,married,secondary,no,1288,yes,no,unknown,14,may,170,1,-1,0,unknown,no
26678,37,blue-collar,single,primary,no,315,no,no,cellular,20,nov,352,1,-1,0,unknown,no
41943,29,self-employed,married,secondary,no,123,no,yes,cellular,22,oct,247,1,184,3,success,yes
18250,57,blue-collar,divorced,secondary,no,644,no,yes,cellular,31,jul,263,4,-1,0,unknown,no
23287,50,blue-collar,married,primary,no,157,no,no,cellular,27,aug,50,4,-1,0,unknown,no
44769,39,management,married,tertiary,no,562,no,no,cellular,13,sep,303,2,-1,0,unknown,no
14508,52,blue-collar,divorced,secondary,no,0,no,yes,cellular,15,jul,231,2,-1,0,unknown,no
36909,37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,no
41190,27,technician,single,tertiary,no,11862,no,no,cellular,20,aug,217,1,87,6,failure,yes
8618,39,management,single,secondary,no,1623,yes,no,unknown,3,jun,348,2,-1,0,unknown,no
11053,38,blue-collar,married,primary,no,7944,no,no,unknown,17,jun,116,3,-1,0,unknown,no
43619,35,unemployed,single,tertiary,no,415,no,no,cellular,4,may,164,2,89,2,success,yes
7484,30,services,divorced,secondary,no,63,yes,no,unknown,29,may,96,5,-1,0,unknown,no
38776,28,technician,single,secondary,no,1589,yes,no,cellular,18,may,359,5,-1,0,unknown,no
38720,42,blue-collar,married,primary,no,-336,yes,no,telephone,15,may,12,6,-1,0,unknown,no
27459,40,services,married,secondary,no,0,yes,no,cellular,21,nov,43,1,185,2,failure,no
743,41,blue-collar,married,primary,no,512,yes,no,unknown,6,may,233,2,-1,0,unknown,no
31508,42,management,married,tertiary,no,2772,yes,no,cellular,2,apr,244,1,-1,0,unknown,no
43841,30,admin.,married,secondary,no,0,no,no,cellular,1,jun,318,1,-1,0,unknown,yes
10911,38,blue-collar,divorced,secondary,no,2641,no,no,unknown,17,jun,67,1,-1,0,unknown,no
21664,57,technician,divorced,tertiary,no,114,no,no,cellular,19,aug,281,2,-1,0,unknown,no
23463,60,blue-collar,married,primary,no,1138,yes,no,cellular,28,aug,116,4,-1,0,unknown,no
24076,28,self-employed,married,secondary,no,123,no,yes,telephone,22,oct,313,1,-1,0,unknown,yes
38431,29,blue-collar,married,secondary,no,339,yes,no,cellular,15,may,63,3,354,2,failure,no
8487,30,blue-collar,married,primary,no,346,yes,no,unknown,3,jun,135,1,-1,0,unknown,no
26480,50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,no
24150,38,management,single,tertiary,no,6490,no,no,telephone,10,nov,125,1,-1,0,unknown,no
44098,47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229,1,412,2,failure,yes
735,35,services,married,secondary,no,109,yes,no,unknown,6,may,597,3,-1,0,unknown,no
14435,51,management,divorced,tertiary,no,-2282,yes,yes,cellular,14,jul,301,6,-1,0,unknown,no
20363,36,technician,divorced,secondary,no,487,no,yes,cellular,11,aug,268,3,-1,0,unknown,no
24584,32,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,159,2,195,2,failure,no
12851,57,blue-collar,married,primary,no,282,no,yes,cellular,7,jul,261,12,-1,0,unknown,no
34708,47,technician,married,primary,no,434,yes,yes,cellular,5,may,278,1,-1,0,unknown,no
23197,52,management,married,tertiary,no,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,no
22077,54,management,divorced,tertiary,no,205,no,no,cellular,21,aug,182,6,-1,0,unknown,no
8047,32,entrepreneur,married,primary,no,56,no,no,unknown,2,jun,389,1,-1,0,unknown,no
4914,37,services,married,secondary,yes,-954,yes,no,unknown,21,may,111,3,-1,0,unknown,no
32230,39,management,married,tertiary,no,63,yes,no,cellular,16,apr,479,1,330,1,failure,no
44487,57,admin.,married,unknown,no,2038,no,no,cellular,9,aug,628,1,182,2,failure,yes
37221,41,blue-collar,married,secondary,no,0,no,no,cellular,13,may,104,4,-1,0,unknown,no
3288,40,blue-collar,married,primary,no,409,yes,no,unknown,15,may,191,1,-1,0,unknown,no
20796,40,technician,divorced,secondary,no,275,no,no,cellular,13,aug,409,4,-1,0,unknown,no
40758,59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,yes
25458,37,management,married,tertiary,no,156,no,no,cellular,19,nov,366,3,-1,0,unknown,yes
7956,37,admin.,divorced,secondary,no,0,yes,no,unknown,30,may,127,5,-1,0,unknown,no
8464,40,self-employed,married,primary,no,435,yes,yes,unknown,3,jun,131,5,-1,0,unknown,no
31909,35,admin.,married,secondary,no,-312,no,no,cellular,9,apr,188,1,-1,0,unknown,no
42744,48,admin.,divorced,secondary,no,1180,no,no,cellular,27,jan,142,1,238,3,other,yes
36049,40,self-employed,married,secondary,no,0,yes,no,cellular,11,may,657,1,-1,0,unknown,yes
5543,44,management,divorced,tertiary,no,5773,no,no,unknown,23,may,597,6,-1,0,unknown,yes
21859,40,admin.,single,tertiary,no,27,no,no,cellular,20,aug,467,2,-1,0,unknown,yes
44664,25,student,single,secondary,no,2975,no,no,cellular,2,sep,799,2,-1,0,unknown,yes
41024,35,management,married,tertiary,no,1471,yes,yes,cellular,13,aug,236,3,-1,0,unknown,no
11863,59,management,married,secondary,no,544,no,no,unknown,20,jun,67,2,-1,0,unknown,no
3164,40,self-employed,married,primary,no,422,yes,no,unknown,14,may,187,3,-1,0,unknown,no
28205,54,admin.,married,secondary,no,0,yes,no,cellular,29,jan,46,1,-1,0,unknown,no
6851,47,management,married,secondary,no,490,yes,no,unknown,28,may,227,1,-1,0,unknown,no
4994,28,admin.,married,secondary,no,170,yes,yes,unknown,21,may,492,1,-1,0,unknown,no
8411,28,blue-collar,married,secondary,no,0,yes,yes,unknown,3,jun,210,1,-1,0,unknown,no
14816,29,management,married,tertiary,no,465,yes,no,cellular,16,jul,191,1,-1,0,unknown,no
33101,32,entrepreneur,married,secondary,no,-242,yes,no,cellular,20,apr,1202,3,-1,0,unknown,yes
41436,26,management,single,tertiary,no,9447,no,no,cellular,4,sep,113,1,100,2,other,no
15849,26,admin.,married,secondary,no,233,yes,no,cellular,21,jul,236,3,-1,0,unknown,no
20963,38,management,single,tertiary,no,2454,yes,no,cellular,14,aug,373,2,-1,0,unknown,no
7059,32,admin.,married,secondary,no,739,yes,yes,unknown,28,may,153,3,-1,0,unknown,no
4518,33,blue-collar,married,primary,no,163,yes,no,unknown,20,may,135,1,-1,0,unknown,no
32866,34,management,married,secondary,yes,879,yes,no,cellular,17,apr,712,1,344,1,failure,yes
8789,22,student,single,secondary,no,111,yes,no,unknown,4,jun,89,1,-1,0,unknown,no
9168,48,technician,married,unknown,no,460,no,no,unknown,5,jun,99,3,-1,0,unknown,no
23444,33,management,single,tertiary,no,5943,no,no,cellular,28,aug,81,8,-1,0,unknown,no
19968,46,blue-collar,married,secondary,no,723,no,no,cellular,8,aug,63,2,-1,0,unknown,no
32113,46,technician,married,secondary,no,2149,yes,no,cellular,15,apr,282,2,-1,0,unknown,yes
24011,46,technician,married,secondary,no,591,no,no,telephone,29,aug,81,2,-1,0,unknown,no
9541,37,management,married,tertiary,no,1698,yes,no,unknown,6,jun,95,2,-1,0,unknown,no
8398,30,admin.,married,secondary,no,457,yes,no,unknown,3,jun,384,5,-1,0,unknown,no
29259,31,management,single,secondary,no,783,yes,no,cellular,2,feb,221,2,272,1,failure,no
40046,22,student,single,secondary,no,4132,no,no,telephone,3,jun,34,2,-1,0,unknown,no
42161,78,retired,divorced,primary,no,55,no,no,telephone,5,nov,143,3,90,1,other,no
40383,63,retired,married,secondary,no,2747,no,no,cellular,23,jun,206,1,-1,0,unknown,no
5938,39,management,married,tertiary,no,21111,yes,no,unknown,26,may,695,4,-1,0,unknown,no
35628,44,technician,married,secondary,no,135,yes,no,cellular,8,may,262,3,-1,0,unknown,no
21070,32,management,single,tertiary,no,3616,no,no,cellular,14,aug,165,2,-1,0,unknown,no
16004,37,admin.,married,secondary,no,121,no,no,cellular,22,jul,22,6,-1,0,unknown,no
19920,30,management,single,tertiary,no,0,no,no,cellular,8,aug,88,5,-1,0,unknown,no
37095,37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,unknown,no
32343,31,blue-collar,single,secondary,no,855,yes,no,cellular,16,apr,94,1,317,2,failure,no
34745,54,management,married,primary,yes,0,yes,yes,cellular,6,may,95,1,-1,0,unknown,no
23133,30,technician,single,secondary,no,893,no,no,cellular,26,aug,45,3,-1,0,unknown,no
1263,33,services,divorced,secondary,no,411,yes,no,unknown,8,may,216,1,-1,0,unknown,no
20573,45,admin.,married,secondary,no,362,no,no,cellular,12,aug,536,4,-1,0,unknown,no
30573,39,blue-collar,single,secondary,yes,0,yes,yes,cellular,6,feb,14,8,-1,0,unknown,no
33641,34,management,married,tertiary,no,577,yes,no,cellular,20,apr,243,2,153,1,failure,no
35089,41,blue-collar,married,secondary,no,-940,yes,yes,cellular,6,may,206,2,-1,0,unknown,no
28764,58,entrepreneur,married,tertiary,no,364,yes,no,cellular,30,jan,168,1,-1,0,unknown,no
